movieId,title,genres,violence_tag_relevance
2901,Fitzcarraldo (1982),Adventure|Drama,0.141
2902,All That Jazz (1979),Musical,0.188
2903,Red Sorghum (Hong Gao Liang) (1987),Drama|War,0.359
2904,Crimes and Misdemeanors (1989),Comedy,0.308
2905,Bats (1999),Horror|Thriller,0.5489999999999999
2906,"Best Man, The (1999)",Drama,0.157
2907,Bringing Out the Dead (1999),Drama|Horror,0.525
2908,Crazy in Alabama (1999),Comedy|Drama,0.485
2909,Three to Tango (1999),Comedy|Romance,0.16899999999999998
2910,Body Shots (1999),Drama,0.389
2911,Men Cry Bullets (1997),Drama,0.0
2912,"Brother, Can You Spare a Dime? (1975)",Documentary,0.10099999999999999
2913,"Guardian, The (1990)",Horror|Thriller,0.43200000000000005
2914,"Ipcress File, The (1965)",Thriller,0.342
2915,On Any Sunday (1971),Documentary,0.113
2916,Robocop (1987),Action|Crime|Sci-Fi,0.987
2917,Robocop 2 (1990),Action|Crime|Sci-Fi,0.91
2918,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,0.513
2919,Melvin and Howard (1980),Drama,0.19899999999999998
2920,For Your Eyes Only (1981),Action,0.215
2921,Licence to Kill (1989),Action,0.496
2922,Live and Let Die (1973),Action,0.275
2923,Rawhead Rex (1986),Horror|Thriller,0.531
2924,Thunderball (1965),Action,0.278
2925,"City, The (1998)",Drama,0.11800000000000001
2926,"House on Haunted Hill, The (1999)",Horror,0.439
2927,Music of the Heart (1999),Drama,0.11599999999999999
2928,Being John Malkovich (1999),Comedy,0.484
2929,Dreaming of Joseph Lees (1998),Romance,0.185
2930,Man of the Century (1999),Comedy,0.15
2931,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,0.8059999999999999
2932,"Suburbans, The (1999)",Drama,0.179
2933,My Best Fiend (Mein liebster Feind) (1999),Documentary,0.19399999999999998
2934,Train of Life (Train De Vie) (1998),Comedy|Drama,0.35100000000000003
2935,"Bachelor, The (1999)",Comedy|Romance,0.132
2936,"Bone Collector, The (1999)",Thriller,0.26
2937,"Insider, The (1999)",Drama,0.526
2938,American Movie (1999),Documentary,0.304
2939,Last Night (1998),Thriller,0.349
2940,Portraits Chinois (1996),Drama,0.0
2941,Rosetta (1999),Drama,0.196
2942,"They Shoot Horses, Don't They? (1969)",Drama,0.203
2943,Battling Butler (1926),Comedy,0.23399999999999999
2944,Bride of Re-Animator (1990),Comedy|Horror,0.457
2945,Bustin' Loose (1981),Comedy,0.19
2946,Coma (1978),Thriller,0.44299999999999995
2947,Creepshow (1982),Horror,0.425
2948,Creepshow 2 (1987),Horror,0.37200000000000005
2949,Re-Animator (1985),Horror,0.7290000000000001
2950,Drugstore Cowboy (1989),Crime|Drama,0.518
2951,Falling Down (1993),Action|Drama,0.968
2952,"Funhouse, The (1981)",Horror,0.433
2953,"General, The (1927)",Comedy,0.12
2954,My Best Girl (1927),Comedy|Romance,0.0
2955,Piranha (1978),Horror|Sci-Fi,0.531
2956,Rough Night in Jericho (1967),Western,0.152
2957,Slaughterhouse (1987),Horror,0.5710000000000001
2958,Slaughterhouse 2 (1988),Horror,0.789
2959,"Taming of the Shrew, The (1967)",Comedy,0.109
2960,Nighthawks (1981),Action|Drama,0.76
2961,Yojimbo (1961),Comedy|Drama|Western,0.8009999999999999
2962,Repossessed (1990),Comedy,0.324
2963,"Omega Man, The (1971)",Sci-Fi,0.507
2964,Spaceballs (1987),Comedy|Sci-Fi,0.225
2965,Robin Hood (1973),Animation|Children's,0.14
2966,Mister Roberts (1955),Comedy|Drama|War,0.2
2967,Quest for Fire (1981),Adventure,0.40299999999999997
2968,Little Big Man (1970),Comedy|Drama|Western,0.47600000000000003
2969,"Face in the Crowd, A (1957)",Drama,0.41600000000000004
2970,Trading Places (1983),Comedy,0.456
2971,Meatballs (1979),Comedy,0.2
2972,Meatballs Part II (1984),Comedy,0.327
2973,Meatballs III (1987),Comedy,0.28300000000000003
2974,Meatballs 4 (1992),Comedy,0.27
2975,Dead Again (1991),Mystery|Romance|Thriller,0.23
2976,Peter's Friends (1992),Comedy|Drama,0.188
2977,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,0.095
2978,Experience Preferred... But Not Essential (1982),Drama,0.389
2979,Under the Rainbow (1981),Comedy,0.183
2980,How I Won the War (1967),Comedy|War,0.265
2981,Light It Up (1999),Drama,0.47200000000000003
2982,Anywhere But Here (1999),Drama,0.114
2983,Dogma (1999),Comedy,0.557
2984,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,0.508
2985,Pokémon: The First Movie (1998),Animation|Children's,0.634
2986,Felicia's Journey (1999),Thriller,0.721
2987,Oxygen (1999),Thriller,0.276
2988,Where's Marlowe? (1999),Comedy,0.935
2989,"Ape, The (1940)",Horror|Sci-Fi,0.1
2990,British Intelligence (1940),Drama,0.0
2991,"Commitments, The (1991)",Comedy|Drama,0.226
2992,Holiday Inn (1942),Comedy|Musical,0.107
2993,"Longest Day, The (1962)",Action|Drama|War,0.304
2994,Poison Ivy (1992),Thriller,0.373
2995,Poison Ivy: New Seduction (1997),Thriller,0.24100000000000002
2996,Ten Benny (1997),Drama,0.0
2997,Tora! Tora! Tora! (1970),War,0.284
2998,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,0.18
2999,"Verdict, The (1982)",Drama,0.302
3000,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,0.08199999999999999
3001,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,0.145
3002,Stand and Deliver (1987),Drama,0.272
3003,Moonstruck (1987),Comedy,0.094
3004,"Sandpiper, The (1965)",Drama|Romance,0.12
3005,Jeremiah Johnson (1972),Western,0.49
3006,Repulsion (1965),Thriller,0.635
3007,Irma la Douce (1963),Comedy,0.153
3008,42 Up (1998),Documentary,0.11599999999999999
3009,Liberty Heights (1999),Drama,0.22699999999999998
3010,Mansfield Park (1999),Drama,0.12
3011,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,0.0
3012,Sleepy Hollow (1999),Horror|Romance,0.604
3013,"World Is Not Enough, The (1999)",Action|Thriller,0.239
3014,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,0.203
3015,Home Page (1999),Documentary,0.0
3016,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,0.0
3017,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,0.18600000000000003
3018,Scrooged (1988),Comedy,0.278
3019,Harvey (1950),Comedy,0.225
3020,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,0.209
3021,Matewan (1987),Drama,0.5529999999999999
3022,Kagemusha (1980),Drama|War,0.35700000000000004
3023,Chushingura (1962),Drama,0.157
3024,McCabe & Mrs. Miller (1971),Drama|Western,0.303
3025,Maurice (1987),Drama|Romance,0.10300000000000001
3026,"Grapes of Wrath, The (1940)",Drama,0.263
3027,My Man Godfrey (1957),Comedy,0.135
3028,"Shop Around the Corner, The (1940)",Comedy|Romance,0.11900000000000001
3029,"Natural, The (1984)",Drama,0.35
3030,Shampoo (1975),Comedy|Romance,0.142
3031,"River Runs Through It, A (1992)",Drama,0.252
3032,Fatal Attraction (1987),Thriller,0.32299999999999995
3033,Jagged Edge (1985),Thriller,0.245
3034,Stanley & Iris (1990),Drama|Romance,0.282
3035,Midnight Run (1988),Action|Adventure|Comedy|Crime,0.439
3036,Awakenings (1990),Drama,0.19
3037,Come See the Paradise (1990),Drama|Romance,0.282
3038,Backdraft (1991),Action|Drama,0.258
3039,"Fisher King, The (1991)",Comedy|Drama|Romance,0.354
3040,"River, The (1984)",Drama,0.22699999999999998
3041,Country (1984),Drama,0.091
3042,Places in the Heart (1984),Drama,0.13
3043,'Night Mother (1986),Drama,0.183
3044,End of Days (1999),Action|Thriller,0.474
3045,Toy Story 2 (1999),Animation|Children's|Comedy,0.299
3046,Flawless (1999),Drama,0.414
3047,Miss Julie (1999),Drama,0.0
3048,Ride with the Devil (1999),Drama|Romance|War,0.775
3049,Tumbleweeds (1999),Drama,0.203
3050,Bay of Blood (Reazione a catena) (1971),Horror,0.605
3051,"Distinguished Gentleman, The (1992)",Comedy,0.254
3052,"Hitch-Hiker, The (1953)",Film-Noir,0.23199999999999998
3053,Santa Fe Trail (1940),Drama|Romance|Western,0.245
3054,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,0.0
3055,Agnes Browne (1999),Comedy|Drama,0.133
3056,"End of the Affair, The (1999)",Drama,0.14400000000000002
3057,"End of the Affair, The (1955)",Drama,0.078
3058,Holy Smoke (1999),Drama,0.205
3059,"Map of the World, A (1999)",Drama,0.0
3060,Sweet and Lowdown (1999),Comedy|Drama,0.264
3061,Bonfire of the Vanities (1990),Comedy,0.282
3062,Broadway Damage (1997),Comedy,0.0
3063,Daddy Long Legs (1919),Comedy,0.183
3064,Go West (1925),Comedy,0.081
3065,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,0.09300000000000001
3066,"Great Santini, The (1979)",Drama,0.436
3067,"James Dean Story, The (1957)",Documentary,0.0
3068,"Sea Wolves, The (1980)",Action|War,0.64
3069,Stealing Home (1988),Drama,0.174
3070,Tarzan the Fearless (1933),Action|Adventure,0.21600000000000003
3071,"Three Ages, The (1923)",Comedy,0.071
3072,"Two Jakes, The (1990)",Drama,0.325
3073,U2: Rattle and Hum (1988),Documentary|Musical,0.35700000000000004
3074,Hell in the Pacific (1968),Drama|War,0.122
3075,"Glass Bottom Boat, The (1966)",Comedy|Romance,0.132
3076,"Cradle Will Rock, The (1999)",Drama,0.18600000000000003
3077,Deuce Bigalow: Male Gigolo (1999),Comedy,0.248
3078,"Green Mile, The (1999)",Drama|Thriller,0.48200000000000004
3079,"Cider House Rules, The (1999)",Drama,0.299
3080,Diamonds (1999),Mystery,0.44799999999999995
3081,"War Zone, The (1999)",Drama,0.532
3082,"Bat Whispers, The (1930)",Crime|Drama|Mystery,0.0
3083,"Last Picture Show, The (1971)",Drama,0.282
3084,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,0.325
3085,Blood on the Sun (1945),Drama|War,0.0
3086,Anna and the King (1999),Drama|Romance,0.187
3087,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,0.13699999999999998
3088,Stuart Little (1999),Children's|Comedy,0.24600000000000002
3089,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,0.586
3090,Fantasia 2000 (1999),Animation|Children's|Musical,0.14800000000000002
3091,Magnolia (1999),Drama,0.382
3092,Onegin (1999),Drama,0.127
3093,Simpatico (1999),Comedy|Drama,0.258
3094,Topsy-Turvy (1999),Drama,0.086
3095,"Alley Cats, The (1968)",Drama,0.0
3096,Boiling Point (1993),Action|Drama,0.42200000000000004
3097,Brenda Starr (1989),Adventure,0.203
3098,Carnal Knowledge (1971),Drama,0.265
3099,Easy Rider (1969),Adventure|Drama,0.638
3100,"Falcon and the Snowman, The (1984)",Drama,0.6779999999999999
3101,Hi-Yo Silver (1940),Western,0.0
3102,Room at the Top (1959),Drama,0.059000000000000004
3103,Ulysses (Ulisse) (1954),Adventure,0.085
3104,Any Given Sunday (1999),Drama,0.455
3105,Man on the Moon (1999),Comedy|Drama,0.218
3106,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,0.146
3107,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0.344
3108,Next Friday (1999),Comedy,0.34700000000000003
3109,"Hurricane, The (1999)",Drama,0.331
3110,Angela's Ashes (1999),Drama,0.183
3111,Play it to the Bone (1999),Comedy|Drama,0.38799999999999996
3112,Titus (1999),Drama,0.836
3113,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,0.162
3114,"Third Miracle, The (1999)",Drama,0.161
3115,Montana (1998),Action|Comedy|Crime|Drama,0.0
3116,Snow Falling on Cedars (1999),Drama,0.19399999999999998
3117,"Girl, Interrupted (1999)",Drama,0.24600000000000002
3118,Trans (1998),Drama,0.0
3119,"Life and Times of Hank Greenberg, The (1998)",Documentary,0.0
3120,My Dog Skip (1999),Comedy,0.239
3121,Supernova (2000),Adventure|Sci-Fi,0.318
3122,"Quarry, The (1998)",Drama,0.0
3123,"Terrorist, The (Malli) (1998)",Drama,0.63
3124,Creature (1999),Documentary,0.0
3125,"Way We Were, The (1973)",Drama,0.09
3126,Tess of the Storm Country (1922),Drama,0.0
3127,Stalag 17 (1953),Drama|War,0.452
3128,"Presidio, The (1988)",Action,0.251
3129,Papillon (1973),Drama,0.5770000000000001
3130,Pal Joey (1957),Comedy|Musical|Romance,0.129
3131,"Last Detail, The (1973)",Comedy|Drama,0.46299999999999997
3132,Five Easy Pieces (1970),Drama,0.27399999999999997
3133,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,0.159
3134,Dead Calm (1989),Thriller,0.401
3135,"Boys from Brazil, The (1978)",Thriller,0.562
3136,Black Sunday (La Maschera Del Demonio) (1960),Horror,0.469
3137,Against All Odds (1984),Romance,0.15
3138,"Snows of Kilimanjaro, The (1952)",Adventure,0.245
3139,Loaded Weapon 1 (1993),Action|Comedy,0.266
3140,"Loves of Carmen, The (1948)",Drama,0.0
3141,Fast Times at Ridgemont High (1982),Comedy,0.484
3142,"Cry in the Dark, A (1988)",Drama,0.12300000000000001
3143,Born to Win (1971),Drama,0.0
3144,Batman: Mask of the Phantasm (1993),Animation|Children's,0.76
3145,American Flyers (1985),Drama,0.115
3146,Voyage of the Damned (1976),Drama,0.6579999999999999
3147,Vampyros Lesbos (Las Vampiras) (1970),Horror,0.23399999999999999
3148,"Star Is Born, A (1937)",Drama,0.081
3149,Poison (1991),Drama,0.43799999999999994
3150,Pacific Heights (1990),Thriller,0.405
3151,Night Tide (1961),Drama,0.0
3152,"Draughtsman's Contract, The (1982)",Drama,0.303
3153,Carmen (1984),Drama,0.222
3154,"Zed & Two Noughts, A (1985)",Drama,0.245
3155,Woman in the Dunes (Suna no onna) (1964),Drama,0.163
3156,Down to You (2000),Comedy|Romance,0.17800000000000002
3157,Hellhounds on My Trail (1999),Documentary,0.0
3158,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,0.0
3159,Wirey Spindell (1999),Comedy,0.0
3160,Another Man's Poison (1952),Crime|Drama,0.0
3161,"Odessa File, The (1974)",Thriller,0.5670000000000001
3162,"Saphead, The (1920)",Comedy,0.0
3163,Seven Chances (1925),Comedy,0.069
3164,Smashing Time (1967),Comedy,0.0
3165,Train Ride to Hollywood (1978),Comedy,0.0
3166,Where the Buffalo Roam (1980),Comedy,0.245
3167,Zachariah (1971),Western,0.0
3168,Kestrel's Eye (Falkens öga) (1998),Documentary,0.0
3169,Eye of the Beholder (1999),Thriller,0.376
3170,Isn't She Great? (2000),Comedy,0.17800000000000002
3171,"Big Tease, The (1999)",Comedy,0.111
3172,"Cup, The (Phörpa) (1999)",Comedy,0.18600000000000003
3173,Santitos (1997),Comedy,0.028999999999999998
3174,Encino Man (1992),Comedy,0.201
3175,"Goodbye Girl, The (1977)",Comedy|Romance,0.102
3176,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,0.085
3177,Malcolm X (1992),Drama,0.64
3178,Sister Act (1992),Comedy|Crime,0.131
3179,Sister Act 2: Back in the Habit (1993),Comedy,0.107
3180,"Hand That Rocks the Cradle, The (1992)",Thriller,0.34700000000000003
3181,Alive (1993),Drama,0.262
3182,Agnes of God (1985),Drama|Mystery,0.17800000000000002
3183,Scent of a Woman (1992),Drama,0.225
3184,Wayne's World (1992),Comedy,0.26
3185,Wayne's World 2 (1993),Comedy,0.201
3186,"League of Their Own, A (1992)",Comedy|Drama,0.11699999999999999
3187,Patriot Games (1992),Action|Thriller,0.61
3188,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,0.125
3189,Death Becomes Her (1992),Comedy,0.315
3190,Far and Away (1992),Drama|Romance,0.168
3191,Howards End (1992),Drama,0.11199999999999999
3192,Singles (1992),Comedy|Drama|Romance,0.25
3193,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,0.45299999999999996
3194,White Men Can't Jump (1992),Comedy,0.276
3195,Buffy the Vampire Slayer (1992),Comedy|Horror,0.235
3196,Hard-Boiled (Lashou shentan) (1992),Action|Crime,0.9490000000000001
3197,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,0.988
3198,"Mariachi, El (1992)",Action|Thriller,0.897
3199,Stop! Or My Mom Will Shoot (1992),Action|Comedy,0.248
3200,Forever Young (1992),Adventure|Romance|Sci-Fi,0.16899999999999998
3201,"Cutting Edge, The (1992)",Drama,0.14400000000000002
3202,Of Mice and Men (1992),Drama,0.485
3203,Bad Lieutenant (1992),Crime|Drama,0.675
3204,Scream 3 (2000),Horror|Mystery|Thriller,0.436
3205,Single White Female (1992),Action,0.625
3206,"Boondock Saints, The (1999)",Action|Comedy,0.92
3207,Gun Shy (2000),Comedy,0.312
3208,Beloved/Friend (Amigo/Amado) (1999),Drama,0.0
3209,Gendernauts (1999),Documentary,0.0
3210,Knockout (1999),Action|Adventure,0.0
3211,"Baby, The (1973)",Horror,0.0
3212,"Brandon Teena Story, The (1998)",Documentary,0.39299999999999996
3213,Different for Girls (1996),Comedy,0.10800000000000001
3214,Minnie and Moskowitz (1971),Action,0.165
3215,They Might Be Giants (1971),Comedy|Romance,0.106
3216,"Beach, The (2000)",Adventure|Drama,0.27899999999999997
3217,Snow Day (2000),Comedy,0.315
3218,"Tigger Movie, The (2000)",Animation|Children's,0.153
3219,Cotton Mary (1999),Drama,0.0
3220,Not One Less (Yi ge dou bu neng shao) (1999),Drama,0.187
3221,Soft Toilet Seats (1999),Comedy,0.0
3222,Trois (2000),Thriller,0.0
3223,"Big Combo, The (1955)",Film-Noir,0.15
3224,Conceiving Ada (1997),Drama|Sci-Fi,0.0
3225,Eaten Alive (1976),Horror,0.0
3226,Raining Stones (1993),Drama,0.28
3227,To Sir with Love (1967),Drama,0.198
3228,With Byrd at the South Pole (1930),Documentary,0.0
3229,Boiler Room (2000),Drama,0.371
3230,Hanging Up (2000),Comedy|Drama,0.162
3231,Pitch Black (2000),Action|Sci-Fi,0.261
3232,"Whole Nine Yards, The (2000)",Comedy|Crime,0.501
3233,Beautiful People (1999),Comedy,0.20800000000000002
3234,Black Tar Heroin: The Dark End of the Street (1999),Documentary,0.6859999999999999
3235,Blue Collar (1978),Crime|Drama,0.455
3236,Bluebeard (1944),Film-Noir|Horror,0.0
3237,"Circus, The (1928)",Comedy,0.13699999999999998
3238,City Lights (1931),Comedy|Drama|Romance,0.263
3239,"Flamingo Kid, The (1984)",Comedy|Drama,0.23
3240,"Dog's Life, A (1920)",Comedy,0.08900000000000001
3241,"Kid, The (1921)",Action,0.175
3242,"Man from Laramie, The (1955)",Western,0.502
3243,"McCullochs, The (1975)",Drama,0.0
3244,Class Reunion (1982),Comedy,0.22399999999999998
3245,"Big Trees, The (1952)",Action|Drama,0.0
3246,Happy Go Lovely (1951),Musical,0.0
3247,Reindeer Games (2000),Action|Thriller,0.524
3248,Wonder Boys (2000),Comedy|Drama,0.375
3249,Deterrence (1998),Thriller,0.153
3250,Judy Berlin (1999),Drama,0.122
3251,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,0.23600000000000002
3252,"Waiting Game, The (2000)",Comedy,0.0
3253,3 Strikes (2000),Comedy,0.245
3254,Chain of Fools (2000),Comedy|Crime,0.562
3255,Drowning Mona (2000),Comedy,0.365
3256,"Next Best Thing, The (2000)",Comedy|Drama,0.15
3257,What Planet Are You From? (2000),Comedy|Sci-Fi,0.20199999999999999
3258,Beyond the Mat (2000),Documentary,0.713
3259,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,0.713
3260,"Year My Voice Broke, The (1987)",Drama,0.196
3261,Splendor in the Grass (1961),Drama,0.16399999999999998
3262,My Tutor (1983),Drama,0.201
3263,"Legend of Lobo, The (1962)",Adventure|Children's,0.0
3264,"Killing of Sister George, The (1968)",Drama,0.133
3265,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,0.41600000000000004
3266,Jail Bait (1954),Crime|Drama,0.15
3267,It Happened Here (1961),Drama,0.0
3268,I'll Never Forget What's 'is Name (1967),Comedy|Drama,0.0
3269,For All Mankind (1989),Documentary,0.15
3270,Cross of Iron (1977),War,0.919
3271,Bride of the Monster (1956),Horror|Sci-Fi,0.17800000000000002
3272,Born Yesterday (1950),Comedy,0.08800000000000001
3273,Birdy (1984),Drama|War,0.348
3274,And God Created Woman (1988),Comedy|Drama|Romance,0.258
3275,Blood Feast (1963),Horror,0.753
3276,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,0.16
3277,Color Me Blood Red (1965),Horror,0.0
3278,Never Cry Wolf (1983),Drama,0.28600000000000003
3279,"Night Visitor, The (1970)",Crime|Thriller,0.0
3280,"Perils of Pauline, The (1947)",Comedy,0.077
3281,"Raisin in the Sun, A (1961)",Drama,0.244
3282,Two Thousand Maniacs! (1964),Horror,0.622
3283,Brown's Requiem (1998),Drama,0.0
3284,"Closer You Get, The (2000)",Comedy|Romance,0.0
3285,Mission to Mars (2000),Sci-Fi,0.221
3286,"Ninth Gate, The (2000)",Thriller,0.28600000000000003
3287,Condo Painting (2000),Documentary,0.0
3288,East-West (Est-ouest) (1999),Drama|Romance,0.126
3289,Defending Your Life (1991),Comedy|Romance,0.306
3290,Breaking Away (1979),Drama,0.348
3291,Hoosiers (1986),Drama,0.257
3292,Bull Durham (1988),Comedy,0.15
3293,Dog Day Afternoon (1975),Comedy|Crime|Drama,0.655
3294,American Graffiti (1973),Comedy|Drama,0.27899999999999997
3295,"Asphalt Jungle, The (1950)",Crime|Film-Noir,0.488
3296,"Searchers, The (1956)",Western,0.47600000000000003
3297,Where Eagles Dare (1969),Action|Adventure|War,0.0
3298,"Devil's Brigade, The (1968)",War,0.513
3299,"Big Country, The (1958)",Romance|Western,0.36700000000000005
3300,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,0.0
3301,Betrayed (1988),Drama|Thriller,0.262
3302,Bound for Glory (1976),Drama,0.23600000000000002
3303,"Bridge at Remagen, The (1969)",Action|War,0.22899999999999998
3304,Buck and the Preacher (1972),Western,0.0
3305,Daughters of the Dust (1992),Drama,0.07200000000000001
3306,Destination Moon (1950),Sci-Fi,0.127
3307,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,0.0
3308,Hangmen Also Die (1943),Drama|War,0.0
3309,"Ogre, The (Der Unhold) (1996)",Drama,0.597
3310,On the Beach (1959),Drama,0.086
3311,Railroaded! (1947),Film-Noir,0.0
3312,Slaves to the Underground (1997),Comedy|Drama,0.0
3313,Song of Freedom (1936),Drama,0.0
3314,Big Fella (1937),Drama|Musical,0.0
3315,"Taking of Pelham One Two Three, The (1974)",Action,0.613
3316,Volunteers (1985),Comedy,0.23800000000000002
3317,JFK (1991),Drama|Mystery,0.522
3318,Who's Harry Crumb? (1989),Comedy,0.255
3319,Harry and the Hendersons (1987),Comedy,0.184
3320,Let's Get Harry (1986),Action|Adventure,0.22399999999999998
3321,Shanghai Surprise (1986),Adventure,0.342
3322,Who's That Girl? (1987),Comedy,0.19899999999999998
3323,She-Devil (1989),Comedy,0.185
3324,Date with an Angel (1987),Comedy|Fantasy,0.237
3325,Blind Date (1987),Comedy|Romance,0.195
3326,Nadine (1987),Comedy,0.265
3327,"Muppet Movie, The (1979)",Children's|Comedy,0.106
3328,"Great Muppet Caper, The (1981)",Children's|Comedy,0.146
3329,"Muppets Take Manhattan, The (1984)",Children's|Comedy,0.095
3330,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,0.107
3331,We're Back! A Dinosaur's Story (1993),Animation|Children's,0.19899999999999998
3332,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,0.659
3333,Turtle Diary (1985),Drama,0.109
3334,Raise the Titanic (1980),Drama|Thriller,0.24100000000000002
3335,Titanic (1953),Action|Drama,0.1
3336,"Night to Remember, A (1958)",Action|Drama,0.11699999999999999
3337,Captain Horatio Hornblower (1951),Action|Adventure|War,0.09
3338,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,0.0
3339,Erin Brockovich (2000),Drama,0.131
3340,Final Destination (2000),Drama|Thriller,0.392
3341,Soft Fruit (1999),Comedy|Drama,0.146
3342,Babymother (1998),Drama,0.0
3343,"Bear, The (1988)",Adventure,0.261
3344,Impact (1949),Crime|Drama,0.0
3345,Love Is a Many-Splendored Thing (1955),Romance,0.245
3346,"Mirror, The (Zerkalo) (1975)",Drama,0.095
3347,"Trial, The (Le Procès) (1963)",Drama,0.0
3348,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,0.09300000000000001
3349,Thelma & Louise (1991),Action|Drama,0.47600000000000003
3350,Something for Everyone (1970),Comedy|Crime,0.079
3351,...And Justice for All (1979),Drama|Thriller,0.345
3352,Animal House (1978),Comedy,0.55
3353,She's Gotta Have It (1986),Comedy|Romance,0.22
3354,School Daze (1988),Drama,0.158
3355,Do the Right Thing (1989),Comedy|Drama,0.9179999999999999
3356,Mo' Better Blues (1990),Drama,0.442
3357,Jungle Fever (1991),Drama|Romance,0.184
3358,Coogan's Bluff (1968),Crime,0.7190000000000001
3359,"Champ, The (1979)",Drama,0.268
3360,Creature Comforts (1990),Animation|Comedy,0.21100000000000002
3361,Death Wish (1974),Action|Drama,0.9329999999999999
3362,Death Wish II (1982),Action|Drama,0.894
3363,Death Wish 3 (1985),Action|Drama,0.86
3364,Death Wish 4: The Crackdown (1987),Action|Drama,0.7390000000000001
3365,Death Wish V: The Face of Death (1994),Action|Drama,0.7020000000000001
3366,Double Indemnity (1944),Crime|Film-Noir,0.368
3367,Dying Young (1991),Drama|Romance,0.109
3368,Cool as Ice (1991),Drama,0.409
3369,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,0.511
3370,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,0.524
3371,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,0.37799999999999995
3372,Red Dawn (1984),Action|War,0.691
3373,Band of the Hand (1986),Action,0.195
3374,Born American (1986),Action|Drama|Thriller,0.441
3375,Bloodsport (1988),Action,0.5329999999999999
3376,Eyes of Laura Mars (1978),Mystery|Thriller,0.8009999999999999
3377,Funny Bones (1995),Comedy,0.102
3378,"Good Earth, The (1937)",Drama,0.076
3379,"Good Morning, Vietnam (1987)",Comedy|Drama|War,0.466
3380,"Good Mother, The (1988)",Drama,0.124
3381,Grumpy Old Men (1993),Comedy,0.179
3382,Guess Who's Coming to Dinner (1967),Comedy|Drama,0.21
3383,Romeo Must Die (2000),Action|Romance,0.313
3384,Here on Earth (2000),Drama|Romance,0.087
3385,Whatever It Takes (2000),Comedy|Romance,0.168
3386,Buddy Boy (1999),Drama|Thriller,0.0
3387,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,0.081
3388,Waking the Dead (1999),Drama,0.168
3389,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,0.0
3390,Gothic (1986),Drama|Horror,0.504
3391,Hillbillys in a Haunted House (1967),Comedy,0.0
3392,Lord of the Flies (1963),Adventure|Drama|Thriller,0.462
3393,Modern Times (1936),Comedy,0.16
3394,Last Resort (1994),Comedy,0.478
3395,Solar Crisis (1993),Sci-Fi|Thriller,0.17600000000000002
3396,That's Life! (1986),Drama,0.094
3397,Heart and Souls (1993),Comedy|Fantasy,0.18
3398,Hud (1963),Drama|Western,0.22699999999999998
3399,"Hustler, The (1961)",Drama,0.456
3400,Inherit the Wind (1960),Drama,0.212
